"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.87370997878637e-11,0.681157629665984,0.583,0.528,2.6179133151051e-06,"15","Ube2d2a"
4.92077432972387e-11,0.998701935417659,0.345,0.26,2.64319393121118e-06,"15","Iws1"
4.98178225849627e-11,0.649899027488304,0.526,0.46,2.67596434015127e-06,"15","Magoh"
5.13784055110641e-11,1.16235396452903,0.297,0.211,2.75979105202681e-06,"15","Rps13-ps2"
5.26844834689734e-11,1.03377952469177,0.255,0.168,2.82994702953591e-06,"15","Pmpca"
5.37764183496067e-11,0.578753890547275,0.62,0.607,2.88860031164912e-06,"15","Uqcrc1"
5.52004546263121e-11,0.67256332761452,0.474,0.391,2.96509242025235e-06,"15","Pcm1"
5.69010818714348e-11,0.996079632554134,0.323,0.23,3.05644161272412e-06,"15","Cpsf7"
5.82530511213572e-11,0.924700312714477,0.393,0.307,3.1290626409837e-06,"15","Akirin2"
5.88317948152276e-11,0.718470262373401,0.568,0.527,3.16014985849995e-06,"15","Nop10"
6.30409754515202e-11,0.838047720031775,0.425,0.343,3.38624599637841e-06,"15","Lsm14a"
6.54321306015683e-11,0.556718513033586,0.666,0.635,3.51468689526324e-06,"15","Atp2a2"
6.6200952438431e-11,0.588987445416792,0.6,0.549,3.55598416023032e-06,"15","Azin1"
7.20203691348086e-11,0.616560827528249,0.64,0.604,3.86857412807624e-06,"15","Tab2"
7.43269205092905e-11,0.989537971692853,0.368,0.288,3.99247053515654e-06,"15","Mrps7"
7.59941636621756e-11,0.634238898074222,0.605,0.564,4.08202650111376e-06,"15","Nufip2"
8.12705813800937e-11,0.539000077370262,0.596,0.57,4.36544927883173e-06,"15","Vdac2"
8.87296385008196e-11,0.82270283871247,0.433,0.351,4.76611253207153e-06,"15","Gatad2a"
8.95071877601742e-11,0.963955480538177,0.35,0.264,4.80787859053776e-06,"15","Gtf2f2"
9.21052998314499e-11,0.542993172363948,0.616,0.577,4.94743618044633e-06,"15","Eif6"
9.36209724857344e-11,1.24058272202476,0.252,0.17,5.02885053707122e-06,"15","Farsa"
9.37488976432940e-11,0.694586825742544,0.498,0.436,5.03572203690954e-06,"15","Nap1l4"
1.00593562539708e-10,0.990640793859157,0.265,0.177,5.40338321182039e-06,"15","Armcx2"
1.04183736930897e-10,0.522585586521723,0.665,0.607,5.59622942924315e-06,"15","Rbbp6"
1.04759170635621e-10,0.790830052980848,0.472,0.39,5.62713885069237e-06,"15","Tor1aip2"
1.04895186369442e-10,0.798681529787881,0.438,0.354,5.6344449358346e-06,"15","Ensa"
1.15210842191474e-10,0.759512218209472,0.445,0.359,6.18855038831501e-06,"15","Dhx36"
1.16076733360662e-10,0.977611900328145,0.337,0.249,6.23506173246799e-06,"15","Txlna"
1.18222303884207e-10,0.660453524382512,0.522,0.464,6.35031105314018e-06,"15","Ppp1cb"
1.18623314487909e-10,0.764498191852834,0.449,0.377,6.37185133771805e-06,"15","Api5"
1.25431016167941e-10,0.648594090729755,0.555,0.501,6.73752703346097e-06,"15","Lrrc58"
1.26479712413988e-10,0.753860993326876,0.517,0.459,6.79385775231734e-06,"15","Tcea1"
1.29033156738231e-10,1.06133027404556,0.252,0.167,6.93101601419409e-06,"15","Sf3a1"
1.29615710647972e-10,0.582891836959487,0.632,0.622,6.96230789745581e-06,"15","Sf3b2"
1.4181969828092e-10,0.904667792163701,0.323,0.233,7.61784509315964e-06,"15","Cep83"
1.52006888708351e-10,1.0919534266223,0.316,0.236,8.16505002696908e-06,"15","Noc2l"
1.98698847787838e-10,1.05316875091442,0.321,0.239,1.06731086089237e-05,"15","Csnk2a2"
2.14084932894802e-10,0.71114574889481,0.483,0.423,1.14995721704443e-05,"15","Fcf1"
2.18639727040785e-10,1.12285002190357,0.339,0.256,1.17442329379958e-05,"15","Utp18"
2.53428379848585e-10,0.614759369511647,0.541,0.479,1.36129054235667e-05,"15","Thoc7"
2.53850134323313e-10,1.17307686353908,0.255,0.172,1.36355599651768e-05,"15","Tex10"
2.58312676464263e-10,0.580449951174298,0.567,0.512,1.38752654162779e-05,"15","Sarnp"
2.60021207031733e-10,0.852896933723143,0.342,0.257,1.39670391357095e-05,"15","Csnk2a1"
2.73112288257379e-10,0.884772643121253,0.364,0.278,1.46702265637451e-05,"15","Tlk2"
2.7494631994842e-10,0.397059331682681,0.918,0.935,1.47687415760294e-05,"15","Txn1"
2.78281250667674e-10,1.04455461325063,0.339,0.253,1.49478773796141e-05,"15","Kpna1"
2.82754062465372e-10,0.638959814451959,0.571,0.528,1.51881344653275e-05,"15","Sf3b6"
2.94840399390879e-10,0.988646973765433,0.308,0.229,1.58373520532811e-05,"15","Wdr75"
3.2291448345102e-10,0.756232340117173,0.44,0.365,1.73453514785715e-05,"15","Dcaf8"
3.61299980694134e-10,0.896993537621679,0.441,0.371,1.94072284629854e-05,"15","Utrn"
4.26733315045058e-10,0.995199157729173,0.294,0.207,2.29219800176453e-05,"15","Eif2b2"
4.77772593190966e-10,0.719618409223214,0.437,0.366,2.56635548432527e-05,"15","Psmd3"
4.92736153267117e-10,0.765378506346768,0.437,0.365,2.64673224727432e-05,"15","Ncor2"
4.99198647873387e-10,1.18692125681708,0.307,0.227,2.6814455370519e-05,"15","Gm9385"
5.29930366119788e-10,0.858315808741837,0.385,0.314,2.84652096161244e-05,"15","Ube2n"
5.36152615550768e-10,0.920568151550272,0.345,0.265,2.87994377443095e-05,"15","Dync1li1"
5.74048385584537e-10,0.913322570326076,0.348,0.262,3.08350090316734e-05,"15","Arhgap24"
6.46400874449611e-10,0.749480918340792,0.478,0.419,3.47214229710609e-05,"15","Denr"
6.75193398056642e-10,0.542943863372741,0.6,0.568,3.62680133766125e-05,"15","Ndufb6"
6.91584611346668e-10,0.389065840312804,0.616,0.519,3.71484673984863e-05,"15","Hspb1"
7.08213585907715e-10,0.420652951842343,0.758,0.781,3.80416927670329e-05,"15","Eif3f"
7.21635307062231e-10,1.2809173847186,0.25,0.17,3.87626405188477e-05,"15","Psph"
7.23556048707355e-10,0.341260101326784,0.815,0.851,3.88658131563156e-05,"15","Psma7"
7.47565480890431e-10,0.757398174988309,0.453,0.381,4.01554798060295e-05,"15","Cbfb"
7.49658039035688e-10,0.307938516911642,0.377,0.298,4.0267881566802e-05,"15","Mest"
7.87387253716451e-10,0.387271312098722,0.326,0.232,4.22945063333791e-05,"15","Igfbp3"
8.00256105331794e-10,1.17083223954962,0.347,0.272,4.29857566978973e-05,"15","Senp2"
8.28751873373167e-10,0.408071489755475,0.734,0.727,4.45164068782397e-05,"15","Ndufa7"
9.21654646967007e-10,0.670426183372341,0.491,0.432,4.95066793618328e-05,"15","Ndufa10"
9.81746727115149e-10,1.18820635775625,0.258,0.182,5.27345254469902e-05,"15","Topbp1"
9.88681046114983e-10,0.664653637751659,0.48,0.418,5.31070023920663e-05,"15","Top2b"
1.11167184795995e-09,0.544468554962162,0.581,0.544,5.97134533131686e-05,"15","1110004F10Rik"
1.17452988225481e-09,0.63481582629242,0.56,0.531,6.30898726253172e-05,"15","Idh3b"
1.22890260541981e-09,0.874492041241854,0.384,0.305,6.60105034501251e-05,"15","Rbm27"
1.322796270546e-09,0.614800401020099,0.579,0.531,7.10540016723783e-05,"15","Zc3h15"
1.38371185159253e-09,0.725483205757031,0.462,0.396,7.43260821082925e-05,"15","Usp7"
1.40508326686599e-09,0.712700391625011,0.392,0.316,7.54740476797068e-05,"15","Pin1"
1.43220485619392e-09,0.4388474799277,0.701,0.7,7.69308838504562e-05,"15","Uqcrb"
1.47542367040306e-09,1.24036815449902,0.262,0.183,7.92523824557003e-05,"15","Rps27rt"
1.56253398468413e-09,0.951223418940474,0.3,0.219,8.39315129873081e-05,"15","Eif2b5"
1.58845660146987e-09,0.97597796215174,0.262,0.181,8.53239463479539e-05,"15","Smg7"
1.69730511418328e-09,0.806510704646303,0.35,0.267,9.11707442083551e-05,"15","Mrpl58"
1.73764433135228e-09,1.00021473979393,0.27,0.187,9.33375652585879e-05,"15","Dot1l"
1.80535988595572e-09,0.802045784610788,0.352,0.272,9.69749062741113e-05,"15","Eif2a"
1.88164892535312e-09,1.34238173524647,0.385,0.317,0.000101072772025343,"15","Arl13b"
2.20103958902794e-09,0.636117747356383,0.535,0.494,0.000118228841524636,"15","Atp5l"
2.38835004222599e-09,0.818817953478136,0.377,0.303,0.000128290222518169,"15","Bub3"
2.43696656078184e-09,0.619812156157201,0.559,0.528,0.000130901658812397,"15","Ndufv2"
2.78302716962427e-09,0.677987256716672,0.501,0.443,0.000149490304416368,"15","Zmynd11"
2.92929132183542e-09,0.737549903874011,0.44,0.384,0.000157346883352389,"15","Ak2"
3.02912535337191e-09,0.432060099914089,0.714,0.741,0.000162709468356372,"15","Atp5j2"
3.22145520553715e-09,0.888478276378995,0.321,0.24,0.000173040466365428,"15","Ubp1"
3.38859806635515e-09,1.01050700980585,0.303,0.226,0.000182018545134267,"15","Dlst"
3.46970673278979e-09,0.382750250380187,0.79,0.785,0.000186375297151804,"15","Gng5"
3.48366388165821e-09,0.712512557506964,0.355,0.268,0.000187125005403271,"15","Sik1"
3.68964024962057e-09,0.875684156608781,0.291,0.212,0.000198189026008369,"15","Bms1"
3.90617321163885e-09,1.20721006275607,0.271,0.196,0.000209820094063181,"15","Plekha3"
3.94465853141355e-09,0.582686394722387,0.526,0.472,0.000211887333014879,"15","Lsm4"
4.04770862069536e-09,0.446116486091094,0.753,0.758,0.000217422668560651,"15","Ddx3x"
4.29565702949846e-09,1.18673041943858,0.27,0.195,0.00023074121733951,"15","Thumpd1"
4.3684025596728e-09,0.580023840368999,0.526,0.488,0.000234648743492824,"15","Pdcd5"
4.51104386296525e-09,0.639209019440524,0.416,0.343,0.000242310721099178,"15","AI506816"
4.6605808360456e-09,0.913742697398907,0.38,0.307,0.000250343099608189,"15","Hacd1"
4.83720645407212e-09,0.767263319444137,0.504,0.437,0.000259830544680484,"15","Zfp131"
5.25006704747367e-09,1.05770915043369,0.287,0.211,0.000282007351455048,"15","Amd1"
5.32214817021252e-09,0.811923898278919,0.453,0.388,0.000285879188962965,"15","Gclm"
5.529392017203e-09,0.972691928656598,0.295,0.216,0.000297011292204059,"15","Pnisr"
5.95366536248974e-09,0.61642509917623,0.551,0.516,0.000319801134946137,"15","Nipbl"
6.04188731764171e-09,0.789614043073785,0.361,0.278,0.000324539977267125,"15","Cisd1"
6.61803996048885e-09,0.649549979637151,0.563,0.542,0.000355488016477658,"15","Psma6"
6.6223591286762e-09,0.69611074803426,0.483,0.428,0.000355720020596842,"15","Adss"
6.64076418182101e-09,0.837529578432183,0.713,0.732,0.000356708648026516,"15","Tuba1c"
6.92259752819147e-09,0.849407650241568,0.392,0.327,0.000371847326226805,"15","Mob4"
7.11378234778772e-09,0.784063938751991,0.387,0.318,0.000382116818811418,"15","Snrpa"
7.14950390189266e-09,0.739608580372928,0.43,0.357,0.000384035602090164,"15","Snhg5"
7.33078633614082e-09,0.42057650779553,0.61,0.552,0.000393773188045804,"15","Plec"
7.56835132540316e-09,0.320438814224251,0.592,0.501,0.000406533991444031,"15","Cav1"
7.92370007710185e-09,0.847613610529459,0.433,0.376,0.000425621549641526,"15","Tcf12"
8.58702403794419e-09,0.650304276079928,0.461,0.399,0.000461251996198172,"15","Snrpb2"
8.74796761455966e-09,0.892133016975295,0.307,0.233,0.000469897080416072,"15","Eftud2"
9.31554458712195e-09,0.898602734490107,0.392,0.322,0.000500384477497255,"15","Mrpl21"
9.43014742622231e-09,0.843331752395335,0.419,0.353,0.000506540368999531,"15","Kmt5a"
9.5752963342416e-09,0.998742323485163,0.276,0.201,0.000514337042593788,"15","Dohh"
1.00381303993486e-08,0.815820405955497,0.411,0.347,0.00053919817440101,"15","Stag1"
1.03287270185379e-08,0.899009966861502,0.321,0.242,0.000554807571800763,"15","Lsm5"
1.05324339910277e-08,1.06153367475581,0.295,0.22,0.000565749691828054,"15","Ankrd28"
1.0535495565378e-08,0.382389665519225,0.766,0.821,0.000565914144294279,"15","Atp5j"
1.07577325950619e-08,0.720656757944646,0.502,0.451,0.00057785160634375,"15","Pole4"
1.15406877889355e-08,0.760825853020567,0.454,0.397,0.00061990804458267,"15","B230219D22Rik"
1.17638279057617e-08,0.52875987382663,0.551,0.499,0.000631894015957988,"15","Cdk11b"
1.17757591603298e-08,0.730180807710943,0.425,0.364,0.000632534903297116,"15","Cd2ap"
1.19726088935523e-08,1.12373221508634,0.449,0.398,0.000643108686717159,"15","Svbp"
1.20052149413717e-08,0.731004139981167,0.464,0.41,0.000644860120575779,"15","Cbx1"
1.20345835367814e-08,1.12154825487152,0.329,0.259,0.000646437654678212,"15","Pi4k2b"
1.22542284099551e-08,0.333551575540162,0.848,0.886,0.000658235879040741,"15","Aldoa"
1.4184935552619e-08,0.49227144892718,0.583,0.555,0.000761943813208929,"15","Ctbp1"
1.42947221184313e-08,0.933572500188172,0.283,0.208,0.000767840998591536,"15","Tcof1"
1.64309486902499e-08,0.891887758452822,0.324,0.247,0.000882588408896774,"15","Lars"
1.65818771344968e-08,0.728673848024619,0.456,0.411,0.000890695530279494,"15","Cbx3"
1.66437677101103e-08,0.923443322119826,0.292,0.216,0.000894019982548573,"15","Mrpl3"
1.69456705175261e-08,0.871723766066478,0.374,0.304,0.000910236691848913,"15","Baz1b"
1.77573149723446e-08,0.68629984781724,0.47,0.396,0.000953834173739491,"15","Serpine1"
1.82669470597316e-08,1.03613972605888,0.474,0.437,0.000981209061313485,"15","H2afv"
1.87308002387388e-08,1.08032628558623,0.291,0.221,0.00100612493482385,"15","Rcc2"
1.97535290259525e-08,0.595906991933725,0.539,0.491,0.00106106081162904,"15","Hectd1"
2.00029021602659e-08,0.794327878710304,0.364,0.289,0.00107445588953868,"15","Mnat1"
2.02773678324917e-08,1.02665235387688,0.348,0.28,0.00108919881312229,"15","Zrsr2"
2.22230404321775e-08,0.860958251660763,0.323,0.25,0.00119371061681442,"15","Lsm8"
2.23951786118435e-08,0.86756844668347,0.446,0.388,0.00120295701913517,"15","Tpt1-ps3"
2.24004621623924e-08,0.760553606741491,0.456,0.379,0.00120324082505291,"15","Plk2"
2.751561317168e-08,0.68226153258748,0.43,0.371,0.00147800116151679,"15","Polr2e"
2.96508739137901e-08,0.456383252737059,0.591,0.562,0.00159269669227923,"15","Rad23b"
3.00075018571868e-08,1.03653723179079,0.477,0.43,0.00161185296225879,"15","Nfkb1"
3.41592062852786e-08,0.933625763850713,0.257,0.182,0.00183486176561374,"15","Metap1"
3.42981757492033e-08,1.19898725663482,0.258,0.189,0.00184232651036846,"15","Iars"
3.49190262214673e-08,0.903224268183248,0.286,0.213,0.00187567549348612,"15","Sf3b3"
3.93163586247443e-08,0.857099723609251,0.488,0.432,0.00211187820352814,"15","Slc29a1"
4.05052819718139e-08,0.401917191143828,0.86,0.886,0.00217574122111598,"15","Tagln2"
4.50625379407945e-08,0.841999351956084,0.292,0.218,0.00242053422548978,"15","Gm4149"
4.71551512312279e-08,0.820731694177445,0.356,0.285,0.00253293894838541,"15","Rbm26"
4.73033657995838e-08,0.755993463465368,0.462,0.425,0.00254090029392465,"15","1810022K09Rik"
4.73142610239733e-08,0.72346875612485,0.388,0.314,0.00254148553090273,"15","Pcdh7"
4.78839545390236e-08,0.744142172223017,0.31,0.235,0.00257208661806365,"15","Snrnp200"
5.07163147934478e-08,0.994863392470184,0.268,0.198,0.00272422684913005,"15","Smad5"
5.10152333668239e-08,0.745709777061027,0.395,0.333,0.00274028326029895,"15","Dtymk"
6.1855797826013e-08,1.23581543199022,0.274,0.207,0.00332258418022429,"15","Ino80d"
6.49116377227472e-08,0.995514262227577,0.291,0.221,0.00348672862027737,"15","Mdfic"
6.75804733425933e-08,0.487845375974127,0.608,0.568,0.0036300851255974,"15","Eif4a2"
6.77059596221082e-08,0.860010986548438,0.358,0.289,0.00363682562110154,"15","Cul5"
6.86269901173456e-08,0.527037078854607,0.573,0.556,0.00368629877415322,"15","Ndufc2"
7.21354673576668e-08,1.23286226476102,0.27,0.205,0.00387475662911707,"15","Arhgap42"
8.0018710861776e-08,0.971832623528321,0.281,0.21,0.0042982050539403,"15","Thoc1"
8.11795564165996e-08,0.744238828122195,0.31,0.232,0.00436055987291765,"15","Med30"
8.34895710750246e-08,0.849522767688456,0.252,0.186,0.00448464231029495,"15","Cp"
8.35839482335571e-08,0.69546594815559,0.406,0.344,0.00448971177936552,"15","Sucla2"
8.83126031011643e-08,0.773824995122583,0.38,0.319,0.00474371147557904,"15","Sae1"
9.28836191633826e-08,0.421417399798419,0.541,0.491,0.00498924360336109,"15","Lrrfip1"
9.7105962589478e-08,0.821745975050878,0.342,0.27,0.00521604678049381,"15","Sart1"
9.94093866511218e-08,0.967099501393828,0.323,0.258,0.00533977520396501,"15","Atxn2"
9.99390748751101e-08,0.916551754658102,0.263,0.19,0.00536822740691654,"15","D10Wsu102e"
1.02482095802596e-07,0.898137585593658,0.279,0.21,0.00550482577603646,"15","Gm13588"
1.08744231997833e-07,0.808940394540324,0.387,0.328,0.00584119642176361,"15","Tnpo1"
1.09370843661501e-07,0.86841611363094,0.368,0.306,0.00587485486727752,"15","Ythdf1"
1.10636157167697e-07,0.731654940978752,0.393,0.327,0.00594282118226283,"15","Polr2c"
1.10984126872706e-07,0.56983589238277,0.575,0.546,0.00596151237496742,"15","Yy1"
1.17550096353282e-07,0.783025583370123,0.385,0.323,0.00631420342561653,"15","Zmat2"
1.22656752772063e-07,0.295827825712944,0.817,0.765,0.00658850747515134,"15","Nedd4"
1.23146411520706e-07,0.611361977997418,0.506,0.451,0.00661480949483475,"15","Frmd6"
1.23892556877462e-07,0.925859732768588,0.331,0.264,0.00665488869267288,"15","Ddx54"
1.23959716518319e-07,0.629086689871857,0.433,0.375,0.00665849617278151,"15","Smarce1"
1.24654034798529e-07,0.518476179660881,0.644,0.639,0.00669579147920299,"15","Rnf10"
1.26103656728879e-07,0.983962816042111,0.25,0.18,0.00677365792119172,"15","Med1"
1.26788479231804e-07,0.517255571099939,0.6,0.591,0.00681044316193636,"15","Ndufb5"
1.38798430435186e-07,0.81457354082673,0.335,0.272,0.00745555769082601,"15","Prpf8"
1.54215553773111e-07,0.694511711305968,0.491,0.447,0.00828368847092268,"15","Ppm1a"
1.56919893923734e-07,0.477410655052181,0.636,0.616,0.00842895210211335,"15","Ghitm"
1.59090595573833e-07,0.469070807035877,0.618,0.629,0.00854555134124845,"15","Drap1"
1.60475158866061e-07,0.667808010661897,0.395,0.34,0.00861992315849046,"15","Uba2"
1.60817364895233e-07,0.830466994419278,0.34,0.273,0.00863830475534745,"15","Nemf"
1.87710114338255e-07,0.950411289758733,0.254,0.185,0.0100828487916794,"15","Ankrd13c"
1.89476211517577e-07,0.4800148623128,0.592,0.594,0.0101777147016667,"15","Csnk2b"
1.91804029780297e-07,0.636453562769513,0.502,0.463,0.0103027534596486,"15","Cul3"
2.04220276631173e-07,0.558182577715905,0.551,0.539,0.0109696921592434,"15","Glrx3"
2.04487729758971e-07,0.719872775144187,0.47,0.417,0.0109840584040031,"15","Strn3"
2.17526881135595e-07,0.860470092519418,0.316,0.249,0.0116844564201985,"15","Gm14303"
2.18713237886828e-07,0.559289386387516,0.544,0.516,0.011748181573091,"15","Pbrm1"
2.22818007089612e-07,0.593576044238519,0.454,0.4,0.0119686692508185,"15","Fmr1"
2.24785824881683e-07,0.86837285767757,0.393,0.323,0.0120743705835196,"15","Tgfb2"
2.30367197757269e-07,0.717190742560729,0.374,0.306,0.0123741740275317,"15","Smchd1"
2.35062778944947e-07,0.624346442543738,0.491,0.465,0.0126263971710278,"15","Vdac3"
2.38543517054541e-07,0.874758411469611,0.335,0.268,0.0128133650185847,"15","Pole3"
2.4052775817979e-07,0.620525414926263,0.438,0.385,0.0129199485306274,"15","Cops5"
2.47523979851709e-07,0.797790482710058,0.422,0.367,0.0132957505777345,"15","Cdc5l"
2.66753316437724e-07,0.575716048093069,0.717,0.739,0.0143286543924524,"15","Mif"
2.89539455122208e-07,0.9239035046408,0.257,0.189,0.0155526118318894,"15","Rgmb"
2.92037713568612e-07,0.649688345036312,0.424,0.361,0.015686805784338,"15","Arhgap5"
2.96774694916299e-07,0.737911287583567,0.44,0.378,0.015941252737429,"15","Ccdc59"
3.06383025341637e-07,0.908033123380873,0.286,0.215,0.016457364206226,"15","Snhg12"
3.07366763523036e-07,0.858989584673397,0.369,0.306,0.0165102057026399,"15","Dnajc21"
3.1397941561365e-07,0.994789693715154,0.324,0.262,0.0168654043096872,"15","Btg3"
3.27178727837891e-07,0.892010034949633,0.25,0.183,0.0175744053658123,"15","Arl6ip6"
3.29697752693083e-07,0.953197703384442,0.334,0.269,0.017709714785909,"15","Rybp"
3.46416665909123e-07,0.599232279669827,0.531,0.482,0.0186077712093085,"15","Csnk1d"
3.50055194481505e-07,0.792037874633358,0.3,0.23,0.0188032147715741,"15","Pds5a"
3.5352341956393e-07,0.700578774191357,0.414,0.358,0.0189895104818765,"15","Taok1"
3.59222723731483e-07,0.822327265712923,0.289,0.219,0.0192956486052366,"15","Abhd17b"
3.70027518520883e-07,0.823740730772883,0.387,0.329,0.0198760281573492,"15","Cops8"
3.75355077672106e-07,0.766310360918866,0.323,0.257,0.0201621979971572,"15","Scoc"
3.86117527552832e-07,0.746717985368269,0.385,0.327,0.0207403029925004,"15","Ago2"
3.97455305688836e-07,1.17144942447659,0.287,0.226,0.0213493117450758,"15","Mpp5"
4.17663124562215e-07,0.874942924177041,0.273,0.207,0.0224347747358594,"15","Epc1"
4.22485004180421e-07,0.45001247107926,0.596,0.585,0.0226937819995513,"15","Cdc37"
4.3144468621251e-07,0.597278977455053,0.464,0.416,0.023175051319905,"15","Bcas2"
4.3317635264665e-07,1.14552895170514,0.276,0.211,0.0232680677824148,"15","Fam133b"
4.43110578967561e-07,0.691774958811654,0.427,0.359,0.0238016847492426,"15","Fbxo30"
4.50045972072747e-07,0.768292717103781,0.615,0.605,0.0241742193898876,"15","Mat2a"
4.58334843260299e-07,0.601740901285785,0.499,0.473,0.0246194561057269,"15","Tsn"
4.72212854966897e-07,0.885092445121018,0.465,0.427,0.0253649135045469,"15","Rela"
5.51362832095364e-07,0.959446393098241,0.252,0.186,0.0296164545260025,"15","Nup54"
5.62252163142451e-07,0.770857672559688,0.305,0.239,0.0302013749431968,"15","Smc5"
6.20228478388099e-07,1.0212452338907,0.271,0.209,0.0333155727166168,"15","Nfkb2"
6.29657343010391e-07,0.86707770872501,0.255,0.191,0.0338220441798032,"15","Mrpl11"
6.72872877116439e-07,0.980184135969252,0.388,0.336,0.0361433665943095,"15","Atf6"
6.81265815601278e-07,0.523368160290806,0.669,0.679,0.0365941932850227,"15","Cox7a2l"
7.34883740848635e-07,0.576362221734475,0.498,0.453,0.0394742801396844,"15","Ash1l"
7.79418881393451e-07,1.01464084601752,0.257,0.194,0.0418664852140492,"15","Rexo1"
8.31437361216169e-07,0.337021438664175,0.695,0.716,0.0446606578577265,"15","Ywhab"
8.66566070263338e-07,0.658428711630317,0.469,0.426,0.0465475964641952,"15","Ptpn11"
8.96072640291512e-07,0.575860043832429,0.576,0.571,0.0481325418732586,"15","Atp5k"
9.57701097723287e-07,0.365021160654544,0.692,0.686,0.0514429144642064,"15","Tubb2a"
9.64132187123033e-07,0.530190513207471,0.525,0.506,0.0517883604313137,"15","Psmd14"
1.02831259300244e-06,0.810512118218462,0.339,0.287,0.0552358109331262,"15","Kars"
1.05579302733833e-06,0.78640441723195,0.307,0.24,0.0567119224634782,"15","Ublcp1"
1.14345682259184e-06,0.778239907577918,0.334,0.271,0.0614207832255204,"15","Polr1c"
1.14630153372898e-06,0.859852092801402,0.273,0.21,0.0615735868842524,"15","Imp4"
1.18420576306465e-06,0.469222007813396,0.859,0.961,0.0636096125630177,"15","Lgals1"
1.19632020910025e-06,0.910735933358155,0.279,0.216,0.0642603400318197,"15","Nfyb"
1.22541754719133e-06,0.660906134196075,0.371,0.312,0.0658233035473823,"15","Rars"
1.22570984677217e-06,0.822892868243673,0.342,0.281,0.065839004419367,"15","Phax"
1.25848339181192e-06,0.622558893936973,0.446,0.399,0.0675994353911775,"15","Snrpc"
1.32512793731435e-06,0.745976326021268,0.353,0.296,0.0711792471528403,"15","Prpf19"
1.4853527073187e-06,0.827375661640499,0.337,0.275,0.0797857206736241,"15","Zc3h13"
1.51048746660088e-06,0.478064447668596,0.562,0.542,0.0811358342684661,"15","Scaf11"
1.54867300721981e-06,0.700495879975847,0.315,0.253,0.0831869705828119,"15","Naa10"
1.5645475524395e-06,0.868956598094256,0.274,0.213,0.0840396717792879,"15","Ddx10"
1.61112165931872e-06,0.807160900997394,0.422,0.374,0.0865413999303051,"15","Rraga"
1.74681908837284e-06,0.814463170924196,0.258,0.195,0.093830387331947,"15","Trnau1ap"
1.78729485977626e-06,0.750862836337324,0.331,0.271,0.0960045433928817,"15","Ppp4r3a"
1.7992102685438e-06,0.844290589348823,0.384,0.323,0.0966445795748302,"15","Mafg"
1.83684736107672e-06,0.839596159541267,0.374,0.32,0.098666256000236,"15","Acbd6"
1.85904691798484e-06,0.724755345999319,0.392,0.339,0.0998587051995555,"15","Gpbp1"
1.90914746017109e-06,0.94870967197786,0.273,0.211,0.10254985582309,"15","Gm7536"
1.93740864320909e-06,0.585808309480358,0.424,0.366,0.104067905269976,"15","Stau1"
1.94608106453e-06,0.902907007733337,0.289,0.225,0.104533744381229,"15","N4bp2l2"
1.94761897179266e-06,0.951467699702289,0.287,0.226,0.104616353069843,"15","Eif2b3"
1.95849551591932e-06,0.744232241678113,0.268,0.203,0.105200586637606,"15","Exosc10"
2.04025555579188e-06,0.841409031352517,0.287,0.227,0.109592327179361,"15","Gm14005"
2.1374831067618e-06,0.783961435974145,0.35,0.296,0.11481490507971,"15","Lap3"
2.14280473556966e-06,0.737143359125762,0.295,0.232,0.115100756371124,"15","Emc8"
2.15387797174772e-06,0.799036082643953,0.318,0.258,0.115695555252429,"15","Ilkap"
2.24889363798686e-06,0.602203994561926,0.499,0.482,0.120799321764464,"15","Ndufs8"
2.34874159939138e-06,0.650456292415314,0.512,0.471,0.126162655011308,"15","Grb10"
2.50115147235058e-06,0.771086794339028,0.297,0.236,0.134349351337312,"15","Xpo1"
2.73071042441164e-06,0.783138464001475,0.31,0.249,0.146680110447271,"15","Psmg4"
2.7485764996351e-06,0.876980350305472,0.281,0.221,0.147639786677899,"15","Bbx"
2.86685214621071e-06,0.583781836300718,0.445,0.407,0.153992963033708,"15","Sdha"
3.07360575265286e-06,0.835833906187078,0.302,0.246,0.165098733003748,"15","Cpsf6"
3.14496670410276e-06,0.434944057474697,0.554,0.502,0.16893188651088,"15","Ubap2l"
3.18532536731524e-06,0.466808943481114,0.604,0.598,0.171099752105338,"15","Eprs"
3.24029850380836e-06,0.90530205885832,0.284,0.223,0.174052634132066,"15","Safb2"
3.26964687043444e-06,0.771940934534795,0.26,0.199,0.175629081645386,"15","Tnpo3"
3.33880991571337e-06,0.532723414420577,0.557,0.51,0.179344174622544,"15","Wwtr1"
3.39158108240571e-06,0.584229908501383,0.483,0.441,0.182178777841423,"15","Bud31"
3.46514377510928e-06,0.71389440333286,0.321,0.258,0.186130197879995,"15","Tmem70"
3.53041933011386e-06,0.68077133030354,0.27,0.205,0.189636474317066,"15","Mgat4b"
3.54996189428053e-06,0.930046659153931,0.371,0.32,0.190686203151279,"15","Slc16a1"
3.75265595681416e-06,0.626599180525576,0.567,0.548,0.201573914720272,"15","Senp6"
3.78424131495962e-06,0.477658287075627,0.637,0.623,0.203270522233056,"15","Pdpn"
3.86852753491243e-06,0.73643022141865,0.353,0.299,0.207797956537821,"15","Gatad2b"
4.39994152138393e-06,0.730078324237865,0.494,0.475,0.236342858821138,"15","Pdlim7"
