"pseudotime_bin","mean_pseudotime","program","mean_UCell","scaled_score"
10,9.06082721470886,"RhoA/ROCK",0.178704931527879,0.661842805645227
10,9.06082721470886,"Myofibroblast",0.533419016117205,1.34016276710328
10,9.06082721470886,"ECM organization",0.142673561098443,0.692650228473763
10,9.06082721470886,"Fibroblast activation",0.0690005879264505,-1.21479487107691
10,9.06082721470886,"Inflammation",0.0508386180819587,-1.30800768477277
10,9.06082721470886,"TGF-beta",0.142308930405801,-1.54347494880218
10,9.06082721470886,"TGF-beta/SMAD",0.189121225546799,-0.41555541117873
11,9.33879487759208,"YAP/TEAD",0.193972980016136,0.448278970302446
11,9.33879487759208,"Integrin/FAK",0.156257618854124,2.04494461784863
11,9.33879487759208,"RhoA/ROCK",0.194886972438836,1.83025261030911
11,9.33879487759208,"Myofibroblast",0.587117937996349,1.74946132228299
11,9.33879487759208,"ECM organization",0.139984204694713,0.511170858532122
11,9.33879487759208,"Fibroblast activation",0.0682429687583711,-1.25718850736277
11,9.33879487759208,"Inflammation",0.0517192317443245,-1.24350108354325
11,9.33879487759208,"TGF-beta",0.140514687282985,-1.72453911831987
11,9.33879487759208,"TGF-beta/SMAD",0.198768736981315,0.178010684585356
12,9.53840825414271,"YAP/TEAD",0.208958647180197,0.759460403760279
12,9.53840825414271,"Integrin/FAK",0.133303812986869,0.372986608515777
12,9.53840825414271,"RhoA/ROCK",0.187480418633941,1.29546901088378
12,9.53840825414271,"Myofibroblast",0.560700466509603,1.54810471152344
12,9.53840825414271,"ECM organization",0.14331909545579,0.736211270916702
12,9.53840825414271,"Fibroblast activation",0.0646209551522063,-1.45986332594137
12,9.53840825414271,"Inflammation",0.0487829611719672,-1.4585884061771
12,9.53840825414271,"TGF-beta",0.141996332503849,-1.5750204393715
12,9.53840825414271,"TGF-beta/SMAD",0.190986347688004,-0.300803200207769
13,9.72348698378237,"YAP/TEAD",0.20114029044073,0.597110110587701
13,9.72348698378237,"Integrin/FAK",0.131312231495084,0.227919570583799
13,9.72348698378237,"RhoA/ROCK",0.177817699831757,0.597781033804326
13,9.72348698378237,"Myofibroblast",0.533725991917994,1.34250256737006
13,9.72348698378237,"ECM organization",0.14576321838657,0.901142140221643
13,9.72348698378237,"Fibroblast activation",0.0794405917093053,-0.630609911349357
13,9.72348698378237,"Inflammation",0.0573827854488057,-0.828635159960484
13,9.72348698378237,"TGF-beta",0.155660467142474,-0.19611857314215
13,9.72348698378237,"TGF-beta/SMAD",0.198138972738401,0.139264246661427
14,9.9564881599027,"YAP/TEAD",0.205296232766684,0.68340937749386
14,9.9564881599027,"Integrin/FAK",0.126210594678697,-0.143684275209519
14,9.9564881599027,"RhoA/ROCK",0.1784186519561,0.641172244967365
14,9.9564881599027,"Myofibroblast",0.513527998377358,1.18855143977912
14,9.9564881599027,"ECM organization",0.146543794622556,0.953815888967498
14,9.9564881599027,"Fibroblast activation",0.0816528862669792,-0.506817886560762
14,9.9564881599027,"Inflammation",0.0585847912677095,-0.740585980905852
14,9.9564881599027,"TGF-beta",0.156522722590357,-0.109104965790032
14,9.9564881599027,"TGF-beta/SMAD",0.200724893362856,0.298363805074205
15,10.307233056459,"YAP/TEAD",0.193296498718434,0.434231653114522
15,10.307233056459,"Integrin/FAK",0.125088126916652,-0.225444963429268
15,10.307233056459,"RhoA/ROCK",0.164507951601129,-0.363237444386759
15,10.307233056459,"Myofibroblast",0.498978827641084,1.07765620477195
15,10.307233056459,"ECM organization",0.146898774564278,0.977770146601908
15,10.307233056459,"Fibroblast activation",0.0862885721912652,-0.247421620877788
15,10.307233056459,"Inflammation",0.0580603205798085,-0.779004441766557
15,10.307233056459,"TGF-beta",0.152777473509834,-0.487052862470419
15,10.307233056459,"TGF-beta/SMAD",0.201726477657656,0.35998658556823
16,10.6717374263425,"YAP/TEAD",0.222103624797413,1.03241942072722
16,10.6717374263425,"Integrin/FAK",0.144714642439145,1.20415281276951
16,10.6717374263425,"RhoA/ROCK",0.18367096177404,1.02041058221929
16,10.6717374263425,"Myofibroblast",0.560035807342456,1.5430386128518
16,10.6717374263425,"ECM organization",0.146570144007833,0.955593961160421
16,10.6717374263425,"Fibroblast activation",0.0871493230693115,-0.199257106047564
16,10.6717374263425,"Inflammation",0.0616463425597982,-0.516321610748397
16,10.6717374263425,"TGF-beta",0.168279725711128,1.07734071651977
